"","URL","Industry"
"59","https://www.proff.dk/firma/zp-general-partner-1-aps/s%C3%B8borg/bioteknologi/0LO8H0I0225/","Biotechnology"
"60","https://www.proff.dk/firma/proxi-biotech-aps/frederiksberg/bioteknologi/0NQBKBI0225/","Biotechnology"
"61","https://www.proff.dk/firma/2n-pharma-aps/aalborg-%C3%B8st/bioteknologi/0OIEFRI0225/","Biotechnology"
"62","https://www.proff.dk/firma/lica-pharmaceuticals-as/hellerup/bioteknologi/0F2YP4I0225/","Biotechnology"
"63","https://www.proff.dk/firma/vigilare-biotech-aps/vissenbjerg/bioteknologi/0OOW8KI0225/","Biotechnology"
"64","https://www.proff.dk/firma/pure-algae-denmark-aps/grenaa/bioteknologi/0NP7E5I0225/","Biotechnology"
"65","https://www.proff.dk/firma/kem-en-tec-development-licensing-as/taastrup/bioteknologi/0CHU3DI0225/","Biotechnology"
"66","https://www.proff.dk/firma/epivizor-aps/silkeborg/bioteknologi/0NTC5JI0225/","Biotechnology"
"67","https://www.proff.dk/firma/cell2cure-aps/birker%C3%B8d/bioteknologi/0NGIRBI0225/","Biotechnology"
"68","https://www.proff.dk/firma/kj-bio-as/hinnerup/bioteknologi/0O0VVSI0225/","Biotechnology"
"69","https://www.proff.dk/firma/methyl-detect-aps/aalborg-%C3%B8st/bioteknologi/0MTE15I0225/","Biotechnology"
"70","https://www.proff.dk/firma/smb-innovation-aps/roskilde/bioteknologi/0K5R1DI0225/","Biotechnology"
"71","https://www.proff.dk/firma/v-biotek-holding-aps/k%C3%B8benhavn-k/bioteknologi/0I69GZI0225/","Biotechnology"
"72","https://www.proff.dk/firma/bojesen-and-petersen-biotech-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0KNJ84I0225/","Biotechnology"
"73","https://www.proff.dk/firma/cph-proteomics-aps/br%C3%B8nsh%C3%B8j/bioteknologi/0MS7KWI0225/","Biotechnology"
"74","https://www.proff.dk/firma/microbial-data-analyses-aps/aarhus-c/bioteknologi/0NY8BWI0225/","Biotechnology"
"75","https://www.proff.dk/firma/xy-therapeutics-aps/charlottenlund/bioteknologi/0OHCX5I0225/","Biotechnology"
"76","https://www.proff.dk/firma/cobo-scientific-aps/m%C3%A5l%C3%B8v/bioteknologi/0L2M0LI0225/","Biotechnology"
"77","https://www.proff.dk/firma/cleardynamic-aps/n%C3%B8rresundby/bioteknologi/0OF70VI0225/","Biotechnology"
"78","https://www.proff.dk/firma/ole-ussing-aps/aalborg/bioteknologi/09IVIGI0225/","Biotechnology"
"79","https://www.proff.dk/firma/zp-general-partner-2-aps/s%C3%B8borg/bioteknologi/0LOC34I0225/","Biotechnology"
"80","https://www.proff.dk/firma/mct-bioseparation-aps/kongens-lyngby/bioteknologi/0OKJYMI0225/","Biotechnology"
"81","https://www.proff.dk/firma/snipr-biome-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0N559PI0225/","Biotechnology"
"82","https://www.proff.dk/firma/afyx-therapeutics-as/k%C3%B8benhavn-s/bioteknologi/0LC64BI0225/","Biotechnology"
"83","https://www.proff.dk/firma/the-quality-living-aps/kongens-lyngby/bioteknologi/0IX0E5I0225/","Biotechnology"
"84","https://www.proff.dk/firma/minervax-aps/k%C3%B8benhavn-n/bioteknologi/0JGAVBI0225/","Biotechnology"
"85","https://www.proff.dk/firma/renescience-as/fredericia/bioteknologi/0IYL5FI0225/","Biotechnology"
"86","https://www.proff.dk/firma/monta-biosciences-aps/kongens-lyngby/bioteknologi/0LUJLKI0225/","Biotechnology"
"87","https://www.proff.dk/firma/unibio-as/roskilde/bioteknologi/0FJMT2I0225/","Biotechnology"
"88","https://www.proff.dk/firma/bioporto-diagnostics-as/hellerup/bioteknologi/0B3N96I0225/","Biotechnology"
"89","https://www.proff.dk/firma/zp-spv-3-ks/s%C3%B8borg/bioteknologi/0OFL5JI0225/","Biotechnology"
"90","https://www.proff.dk/firma/initiator-pharma-as/k%C3%B8benhavn-n/bioteknologi/0MF9KWI0225/","Biotechnology"
"91","https://www.proff.dk/firma/blusense-diagnostics-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0LGVG0I0225/","Biotechnology"
"92","https://www.proff.dk/firma/vipergen-r-d-iv-ks/k%C3%B8benhavn-v/bioteknologi/0OXDMWI0225/","Biotechnology"
"93","https://www.proff.dk/firma/muna-therapeutics-aps/k%C3%B8benhavn-n/bioteknologi/0OHU1JI0225/","Biotechnology"
"94","https://www.proff.dk/firma/expres2ion-biotechnologies-aps/h%C3%B8rsholm/bioteknologi/0JIDVBI0225/","Biotechnology"
"95","https://www.proff.dk/firma/insusense-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0JKQ9HI0225/","Biotechnology"
"96","https://www.proff.dk/firma/cytoki-pharma-aps/hellerup/bioteknologi/0O62MSI0225/","Biotechnology"
"97","https://www.proff.dk/firma/stenocare-as/randers-n%C3%B8/bioteknologi/0N8FNLI0225/","Biotechnology"
"98","https://www.proff.dk/firma/biograil-aps/haslev/bioteknologi/0O7MMJI0225/","Biotechnology"
"99","https://www.proff.dk/firma/adcendo-aps/k%C3%B8benhavn-n/bioteknologi/0N36WTI0225/","Biotechnology"
"100","https://www.proff.dk/firma/hyperbio-therapeutics-aps/vejle-%C3%B8st/bioteknologi/0OK0RXI0225/","Biotechnology"
"101","https://www.proff.dk/firma/ovodan-biotech-as/odense-c/bioteknologi/0K5YGGI0225/","Biotechnology"
"102","https://www.proff.dk/firma/kariya-pharmaceuticals-aps/k%C3%B8benhavn-n/bioteknologi/0NDPGCI0225/","Biotechnology"
"103","https://www.proff.dk/firma/cephagenix-aps/glostrup/bioteknologi/0OIJ7II0225/","Biotechnology"
"104","https://www.proff.dk/firma/cobo-technologies-aps/frederiksberg/bioteknologi/0NAP5JI0225/","Biotechnology"
"105","https://www.proff.dk/firma/unikum-therapeutics-aps/k%C3%B8benhavn-n/bioteknologi/0OIWNXI0225/","Biotechnology"
"106","https://www.proff.dk/firma/celvivo-aps/blommenslyst/bioteknologi/0L8JZVI0225/","Biotechnology"
"107","https://www.proff.dk/firma/qur-medical-aps/havdrup/bioteknologi/0HMT87I0225/","Biotechnology"
"108","https://www.proff.dk/firma/ming-yang-wind-power-european-rd-center-aps/roskilde/bioteknologi/0JDOVNI0225/","Biotechnology"
"109","https://www.proff.dk/firma/w2ge-aps/ish%C3%B8j/bioteknologi/0JFTHRI0225/","Biotechnology"
"110","https://www.proff.dk/firma/betamab-aps/humleb%C3%A6k/bioteknologi/0O0KHAI0225/","Biotechnology"
"111","https://www.proff.dk/firma/chromologics-aps/s%C3%B8borg/bioteknologi/0N3EIPI0225/","Biotechnology"
"112","https://www.proff.dk/firma/stillo-holding-aps/k%C3%B8benhavn-v/bioteknologi/0MY1EFI0225/","Biotechnology"
"113","https://www.proff.dk/firma/twelve-bio-aps/k%C3%B8benhavn-n/bioteknologi/0OAKSZI0225/","Biotechnology"
"114","https://www.proff.dk/firma/freeofstrain-aps/h%C3%B8rsholm/bioteknologi/0OW8YKI0225/","Biotechnology"
"115","https://www.proff.dk/firma/biovice-systems-aps/hadsund/bioteknologi/0OFIGKI0225/","Biotechnology"
"116","https://www.proff.dk/firma/glycospot-aps/s%C3%B8borg/bioteknologi/0LQ2AWI0225/","Biotechnology"
"117","https://www.proff.dk/firma/genetelligence-aps/h%C3%B8rsholm/bioteknologi/0MFE5PI0225/","Biotechnology"
"118","https://www.proff.dk/firma/glycodisplay-aps/k%C3%B8benhavn-n/bioteknologi/0MR5NVI0225/","Biotechnology"
"119","https://www.proff.dk/firma/biostrip-aps/risskov/bioteknologi/0M5SKWI0225/","Biotechnology"
"120","https://www.proff.dk/firma/ibus-innovation-as/%C3%A5lsg%C3%A5rde/bioteknologi/0HQ2G3I0225/","Biotechnology"
"121","https://www.proff.dk/firma/zp-general-partner-3-aps/s%C3%B8borg/bioteknologi/0OF9VII0225/","Biotechnology"
"122","https://www.proff.dk/firma/enkam-pharmaceuticals-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0FD9DLI0225/","Biotechnology"
"123","https://www.proff.dk/firma/ceremedy-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0NP040I0225/","Biotechnology"
"124","https://www.proff.dk/firma/valinor-aps/k%C3%B8benhavn-k/bioteknologi/0ND9FSI0225/","Biotechnology"
"125","https://www.proff.dk/firma/tissue-link-aps/ringsted/bioteknologi/0O6XDNI0225/","Biotechnology"
"126","https://www.proff.dk/firma/vendler-aps/hellerup/bioteknologi/0K5YIXI0225/","Biotechnology"
"127","https://www.proff.dk/firma/detalo-instruments-aps/birker%C3%B8d/bioteknologi/0MTJ2EI0225/","Biotechnology"
"128","https://www.proff.dk/firma/affycon-aps/risskov/bioteknologi/0M23SYI0225/","Biotechnology"
"129","https://www.proff.dk/firma/migalis-aps/vedb%C3%A6k/bioteknologi/0OJVNFI0225/","Biotechnology"
"130","https://www.proff.dk/firma/noa-sic-aps/egernsund/bioteknologi/0JVA4NI0225/","Biotechnology"
"131","https://www.proff.dk/firma/bio-medical-consult-holding-aps/aalborg/bioteknologi/0J7GDJI0225/","Biotechnology"
"132","https://www.proff.dk/firma/bioroots-aps/gilleleje/bioteknologi/0MEPU2I0225/","Biotechnology"
"133","https://www.proff.dk/firma/argo-biotech-aps/kongens-lyngby/bioteknologi/0OHN5DI0225/","Biotechnology"
"134","https://www.proff.dk/firma/loxigen-aps/klampenborg/bioteknologi/0OJ4A1I0225/","Biotechnology"
"135","https://www.proff.dk/firma/endogen-aps/risskov/bioteknologi/0HR049I0225/","Biotechnology"
"136","https://www.proff.dk/firma/como-holding-aps/aarhus-n/bioteknologi/0F6Q10I0225/","Biotechnology"
"137","https://www.proff.dk/firma/zocca-consulting-aps/k%C3%B8benhavn-k/bioteknologi/0LOOTYI0225/","Biotechnology"
"138","https://www.proff.dk/firma/stig-g%C3%BCnther-aps/frederikssund/bioteknologi/0H98ITI0225/","Biotechnology"
"139","https://www.proff.dk/firma/endeavour-cells-aps/fredericia/bioteknologi/0M69OFI0225/","Biotechnology"
"140","https://www.proff.dk/firma/boost-pharma-aps/k%C3%B8benhavn-n/bioteknologi/0OHCRZI0225/","Biotechnology"
"141","https://www.proff.dk/firma/snipr-holdings-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/0N4MMOI0225/","Biotechnology"
"142","https://www.proff.dk/firma/cumulus-bio-aps/hvidovre/bioteknologi/0KL47CI0225/","Biotechnology"
"143","https://www.proff.dk/firma/noz-aps/solr%C3%B8d-strand/bioteknologi/0L2TV9I0225/","Biotechnology"
"144","https://www.proff.dk/firma/pnn-memocore-aps/kvistg%C3%A5rd/bioteknologi/0J3YGCI0225/","Biotechnology"
"145","https://www.proff.dk/firma/redl-holding-aps/k%C3%B8benhavn-n/bioteknologi/0OHQEDI0225/","Biotechnology"
"1461","https://www.proff.dk/firma/unibio-usa-aps/roskilde/bioteknologi/0MQBR9I0225/","Biotechnology"
"147","https://www.proff.dk/firma/viru-aps/havdrup/bioteknologi/0IZMTEI0225/","Biotechnology"
"148","https://www.proff.dk/firma/pn-investment-aps/k%C3%B8benhavn-k/bioteknologi/0K5R9RI0225/","Biotechnology"
"149","https://www.proff.dk/firma/simon-glerup-holding-aps/risskov/bioteknologi/0MY67MI0225/","Biotechnology"
"150","https://www.proff.dk/firma/joachim-vilstrup-holding-aps/aarhus-c/bioteknologi/0NS4EVI0225/","Biotechnology"
"151","https://www.proff.dk/firma/bee-patch-usa-aps/lejre/bioteknologi/0OLJG8I0225/","Biotechnology"
"152","https://www.proff.dk/firma/bioligands-aps/odense-sv/bioteknologi/0FU73AI0225/","Biotechnology"
"153","https://www.proff.dk/firma/fey-holding-aps/blommenslyst/bioteknologi/0HKY3DI0225/","Biotechnology"
"154","https://www.proff.dk/firma/astim-holding-aps/virum/bioteknologi/0N9DS3I0225/","Biotechnology"
"155","https://www.proff.dk/firma/t.%C3%B8.-holding-aps/esperg%C3%A6rde/bioteknologi/0N9DU8I0225/","Biotechnology"
"156","https://www.proff.dk/firma/devopharma-aps/charlottenlund/bioteknologi/0N783II0225/","Biotechnology"
"1571","https://www.proff.dk/firma/safe-implant-technology-aps/charlottenlund/bioteknologi/0N78SHI0225/","Biotechnology"
"158","https://www.proff.dk/firma/caba-aps/charlottenlund/bioteknologi/0NMQEPI0225/","Biotechnology"
"159","https://www.proff.dk/firma/enduro-genetics-aps/k%C3%B8benhavn-n/bioteknologi/0ODXAPI0225/","Biotechnology"
"160","https://www.proff.dk/firma/pulmopharma-aps/ebeltoft/bioteknologi/0LOS1JI0225/","Biotechnology"
"161","https://www.proff.dk/firma/sdc-sensor-aps/risskov/bioteknologi/0LRBNBI0225/","Biotechnology"
"162","https://www.proff.dk/firma/asr%C3%B8-holding-aps/n%C3%A6rum/bioteknologi/0N0OGOI0225/","Biotechnology"
"163","https://www.proff.dk/firma/ptl-health-aps/v%C3%A6rl%C3%B8se/bioteknologi/0NISCYI0225/","Biotechnology"
"164","https://www.proff.dk/firma/origio-as/m%C3%A5l%C3%B8v/bioteknologi/GJGXRSI0225/","Biotechnology"
"165","https://www.proff.dk/firma/ferring-pharmaceuticals-as/k%C3%B8benhavn-s/bioteknologi/GK0KAKI0225/","Biotechnology"
"166","https://www.proff.dk/firma/landbrug-f%C3%B8devarer-f.m.b.a/k%C3%B8benhavn-v/bioteknologi/GL54ZWI0225/","Biotechnology"
"167","https://www.proff.dk/firma/kr%C3%A6ftens-bek%C3%A6mpelse/k%C3%B8benhavn-%C3%B8/bioteknologi/GL83KMI0225/","Biotechnology"
"168","https://www.proff.dk/firma/symphogen-as/ballerup/bioteknologi/GNQWXRI0225/","Biotechnology"
"169","https://www.proff.dk/firma/enkam-pharmaceuticals-aps-under-konkurs/k%C3%B8benhavn-%C3%B8/bioteknologi/GO8J88I0225/","Biotechnology"
"170","https://www.proff.dk/firma/evolva-biotech-as-i-likvidation/k%C3%B8benhavn-%C3%B8/bioteknologi/GO9MMAI0225/","Biotechnology"
"171","https://www.proff.dk/firma/nuevolution-as/k%C3%B8benhavn-%C3%B8/bioteknologi/GOB8GBI0225/","Biotechnology"
"172","https://www.proff.dk/firma/carlsberg-forskningscenter/k%C3%B8benhavn-v/bioteknologi/GOBIDGI0225/","Biotechnology"
"173","https://www.proff.dk/firma/unibio-as/roskilde/bioteknologi/GOG5TPI0225/","Biotechnology"
"174","https://www.proff.dk/firma/sanos-as/herlev/bioteknologi/GPHVZHI0225/","Biotechnology"
"175","https://www.proff.dk/firma/quantibact-as/h%C3%B8rsholm/bioteknologi/GPJZK9I0225/","Biotechnology"
"176","https://www.proff.dk/firma/grundfos-biobooster-as-%C3%B82/bjerringbro/bioteknologi/GW10LRI0225/","Biotechnology"
"177","https://www.proff.dk/firma/stemform-as/s%C3%B8borg/bioteknologi/GW3OR1I0225/","Biotechnology"
"178","https://www.proff.dk/firma/perfect-stevia-aps-under-konkurs/aarhus-n/bioteknologi/GW5H4ZI0225/","Biotechnology"
"179","https://www.proff.dk/firma/idun-genomics-ivs-under-tvangsopl%C3%B8sning/aller%C3%B8d/bioteknologi/GWBIINI0225/","Biotechnology"
"180","https://www.proff.dk/firma/civi-biopharma-as/k%C3%B8benhavn-%C3%B8/bioteknologi/GWC4KOI0225/","Biotechnology"
"181","https://www.proff.dk/firma/ljos-ivs-under-tvangsopl%C3%B8sning/veks%C3%B8-sj%C3%A6lland/bioteknologi/GWE0UCI0225/","Biotechnology"
"182","https://www.proff.dk/firma/unibio-as/kalundborg/bioteknologi/GWIL0JI0225/","Biotechnology"
"183","https://www.proff.dk/firma/draupnir-bio-aps/k%C3%B8benhavn-n/bioteknologi/GWO7VVI0225/","Biotechnology"
"184","https://www.proff.dk/firma/civi-biopharma-as/h%C3%B8rsholm/bioteknologi/GWP42WI0225/","Biotechnology"
"185","https://www.proff.dk/firma/snipr-biome-aps/k%C3%B8benhavn-%C3%B8/bioteknologi/GWXEW1I0225/","Biotechnology"
"186","https://www.proff.dk/firma/consibio-aps/risskov/bioteknologi/GWXSJDI0225/","Biotechnology"
"187","https://www.proff.dk/firma/biobrandaware/rungsted-kyst/bioteknologi/GX2TDRI0225/","Biotechnology"
"188","https://www.proff.dk/firma/immunaware-aps/h%C3%B8rsholm/bioteknologi/GX64JSI0225/","Biotechnology"
"189","https://www.proff.dk/firma/biomodics-aps/r%C3%B8dovre/bioteknologi/GXBFYEI0225/","Biotechnology"
"190","https://www.proff.dk/firma/methyl-detect-aarhus/aarhus-c/bioteknologi/GXD2Y4I0225/","Biotechnology"
"191","https://www.proff.dk/firma/qiagen-aarhus-as/vedb%C3%A6k/bioteknologi/GXDK70I0225/","Biotechnology"
"192","https://www.proff.dk/firma/biogenity-aps/aalborg-%C3%B8st/bioteknologi/GXGKWJI0225/","Biotechnology"
"193","https://www.proff.dk/firma/omicsdriven-ivs-under-tvangsopl%C3%B8sning/t%C3%B8ll%C3%B8se/bioteknologi/GXHXA9I0225/","Biotechnology"
"194","https://www.proff.dk/firma/stipe-therapeutics-aps/aarhus-c/bioteknologi/GXIN9BI0225/","Biotechnology"
"195","https://www.proff.dk/firma/the-froglet-ivs-under-konkurs/aalborg/bioteknologi/GXJF17I0225/","Biotechnology"
"196","https://www.proff.dk/firma/pure-algae-denmark-aps/grenaa/bioteknologi/GXLJLGI0225/","Biotechnology"
"197","https://www.proff.dk/firma/oncostress-therapeutics-ivs-under-tvangsopl%C3%B8sning/k%C3%B8benhavn-s/bioteknologi/GXP05HI0225/","Biotechnology"
"198","https://www.proff.dk/firma/qlife-aps/ballerup/bioteknologi/GXPO5DI0225/","Biotechnology"
"199","https://www.proff.dk/firma/riid-ivs-under-tvangsopl%C3%B8sning/helleb%C3%A6k/bioteknologi/GXPV0VI0225/","Biotechnology"
"200","https://www.proff.dk/firma/karby-invest-2018-aps-under-tvangsopl%C3%B8sning/karby/bioteknologi/GXU6OUI0225/","Biotechnology"
"201","https://www.proff.dk/firma/pentabase-herlev/herlev/bioteknologi/GZ4RDPI0225/","Biotechnology"
"202","https://www.proff.dk/firma/pentabase-aalborg/n%C3%B8rresundby/bioteknologi/GZ4RFQI0225/","Biotechnology"
"203","https://www.proff.dk/firma/pentabase-as/odense-c/bioteknologi/GZ4RJMI0225/","Biotechnology"
"204","https://www.proff.dk/firma/eurofins-genomics-europe-genotyping-as/aarhus-n/bioteknologi/GZ6Q3AI0225/","Biotechnology"
"205","https://www.proff.dk/firma/eurofins-genomics-europe-genotyping-as/kastrup/bioteknologi/GZ727MI0225/","Biotechnology"
"206","https://www.proff.dk/firma/eurofins-safer-at-work/vejen/bioteknologi/GZG2SVI0225/","Biotechnology"
"207","https://www.proff.dk/firma/draupnir-bio-aps/aarhus-n/bioteknologi/GZGYDXI0225/","Biotechnology"
"208","https://www.proff.dk/firma/forskningsenhed-i-%C3%A5rhus-%C3%A5rhus-universitet/aarhus-c/bioteknologi/GZH8NHI0225/","Biotechnology"
"209","https://www.proff.dk/firma/ferring-pharmaceuticals-as/kastrup/bioteknologi/GZHZ1YI0225/","Biotechnology"
"210","https://www.proff.dk/firma/celvivo-aps-odder/odder/bioteknologi/GZKUD5I0225/","Biotechnology"
"211","https://www.proff.dk/firma/muna-therapeutics-aps/aarhus-c/bioteknologi/GZL9FUI0225/","Biotechnology"
"212","https://www.proff.dk/firma/b1/aarhus-c/bioteknologi/GZN2RLI0225/","Biotechnology"
"213","https://www.proff.dk/firma/lab-barto/aarhus-c/bioteknologi/GZN2RTI0225/","Biotechnology"
"2141","https://www.proff.dk/firma/pentabase-billund-lufthavn/billund/bioteknologi/GZP28VI0225/","Biotechnology"
"215","https://www.proff.dk/firma/pentabase-esbjerg-lufthavn/esbjerg-%C3%B8/bioteknologi/GZP29HI0225/","Biotechnology"
"216","https://www.proff.dk/firma/pentabase-%C3%A5lborg-lufthavn/n%C3%B8rresundby/bioteknologi/GZS391I0225/","Biotechnology"
"217","https://www.proff.dk/firma/pentabase-kastrup-lufthavn/kastrup/bioteknologi/GZSXIXI0225/","Biotechnology"
"218","https://www.proff.dk/firma/vitrolife-as/viby-j/bioteknologi/GZWBBBI0225/","Biotechnology"
"219","https://www.proff.dk/firma/nuevolution-as/k%C3%B8benhavn-%C3%B8/bioteknologi/GZWS42I0225/","Biotechnology"
"220","https://www.proff.dk/firma/hovedkontor/grenaa/bioteknologi/GZXILAI0225/","Biotechnology"
"221","https://www.proff.dk/firma/seges-innovation-ps/aarhus-n/bioteknologi/GZXQ2QI0225/","Biotechnology"
"222","https://www.proff.dk/firma/biophero/fredericia/bioteknologi/GZYLKUI0225/","Biotechnology"
"223","https://www.proff.dk/firma/sundew-aps/s%C3%B8borg/bioteknologi/GZZ3GQI0225/","Biotechnology"
"224","https://www.proff.dk/firma/axeltorv-3/k%C3%B8benhavn-v/bioteknologi/GZZ4Y4I0225/","Biotechnology"
"225","https://www.proff.dk/firma/gr%C3%B8nh%C3%B8j-skivevej-112/karup-j/bioteknologi/GZZ4YCI0225/","Biotechnology"
"226","https://www.proff.dk/firma/bendixen-medical-writing-vhanne-bendixen/k%C3%B8benhavn-%C3%B8/bioteknologi/0IUQV5I0225/","Biotechnology"
"227","https://www.proff.dk/firma/clinpharmaresearch/r%C3%B8m%C3%B8/bioteknologi/0IUSOWI0225/","Biotechnology"
"2281","https://www.proff.dk/firma/helm-consult-vhelena-mejer/frederiksberg-c/bioteknologi/0IVXYAI0225/","Biotechnology"
"229","https://www.proff.dk/firma/lifescience-consulting-vmorten-heide/kgs.lyngby/bioteknologi/0IWBV7I0225/","Biotechnology"
"230","https://www.proff.dk/firma/aadalbiotech-aps/ringsted/bioteknologi/0IWPX0I0225/","Biotechnology"
"231","https://www.proff.dk/firma/evaxion-biotech-as/h%C3%B8rsholm/bioteknologi/0IWSDRI0225/","Biotechnology"
"232","https://www.proff.dk/firma/el-medical-consulting-v-ewa-malgorzata-lindenstr%C3%B8m/v%C3%A6rl%C3%B8se/bioteknologi/0IZRUMI0225/","Biotechnology"
"233","https://www.proff.dk/firma/prepchrom-vj%C3%B8rgen-malthe-mollerup/klampenborg/bioteknologi/0J1GQ2I0225/","Biotechnology"
"234","https://www.proff.dk/firma/orphazyme-as/k%C3%B8benhavn-n/bioteknologi/0J7KVNI0225/","Biotechnology"
